,Validation_loss,Training_loss
0,-0.6280934840440751,-0.3078820508250708
1,-0.8173383086919784,-0.9154369144747176
2,-0.8382720351219177,-1.1328314324362374
3,-0.8417425870895385,-1.2129107502612266
4,-0.8495040208101272,-1.2544142844855115
5,-0.8394930213689804,-1.2915887769193464
6,-0.8581064850091934,-1.3230511155074791
7,-0.8756622523069382,-1.3453366108536111
8,-0.8916840106248856,-1.3621684388470137
9,-0.897715812921524,-1.3758649571037098
10,-0.9108596622943879,-1.387479039639265
11,-0.9041089624166488,-1.3973084600335377
12,-0.9130043745040893,-1.4058321121405188
13,-0.9157185196876526,-1.412988247622487
14,-0.9248157322406769,-1.4191253397579446
15,-0.926992529630661,-1.4246711246554902
16,-0.9277512490749359,-1.4294396111762633
17,-0.9315519392490387,-1.4336353544081002
18,-0.9301954954862595,-1.4375297995160277
19,-0.9330852508544922,-1.4411344680717804
20,-0.9439314812421798,-1.4446288453397877
21,-0.9449999213218689,-1.4475319757676295
22,-0.9424502849578857,-1.4507295857188403
23,-0.9449613183736801,-1.4533917315784717
24,-0.947849503159523,-1.4558765984606474
25,-0.947820919752121,-1.4586413727812049
26,-0.9508821278810501,-1.4607630843637909
27,-0.9508085280656815,-1.4630096875047245
28,-0.9505501747131347,-1.465346218375613
29,-0.9550186365842819,-1.4671979957129597
30,-0.9600509315729141,-1.4691872999392366
31,-0.9634208828210831,-1.4711576393951291
32,-0.9601014792919159,-1.4728919659324653
33,-0.9587874919176101,-1.4743920003379503
34,-0.9577678889036179,-1.4763516791645312
35,-0.9628851890563965,-1.4777957595114577
36,-0.9596784561872482,-1.4795953306229357
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
