,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,2444.4258,0.9715446468130295,0.09171911060590403,0.116219552562845,0.12667121469117026,0.028853771697628264,0.1
1,2113.412,0.8399822310510636,0.07605427089874749,0.09965683168904328,0.10230249845940592,0.04386944791111888,0.2
2,1941.0558,0.7714786730887949,0.06965476559539802,0.09415370184491652,0.0919612914925208,0.054203020378746324,0.3
3,1829.4105,0.7271049150084934,0.06649593405457827,0.0930209359483041,0.08690082595166963,0.061104296998169064,0.4
4,1745.735,0.6938478119410209,0.06498536710095044,0.09464878899456407,0.09227989295403982,0.06498536710095044,0.5
5,1684.2689,0.6694179330147886,0.06475053854897815,0.0989947846214597,0.09938514601839717,0.06594014885944204,0.6
6,1641.37,0.6523676212333894,0.06595811374048431,0.10634342502341984,0.1017443050844451,0.06364651976799336,0.7
7,1632.5956,0.6488802030116001,0.06954228636232357,0.1188272910619166,0.10755465964710541,0.05708643677978183,0.8
8,1732.208,0.6884714725502148,0.07993784495618741,0.1457317467002176,0.12248309202062485,0.043313732270278724,0.90000004
