,Validation_loss,Training_loss
0,-0.6504781424999238,-0.3023214388425952
1,-0.8271502554416656,-0.9446622646330811
2,-0.849966537952423,-1.1470957912710575
3,-0.858093672990799,-1.215892080518826
4,-0.860414344072342,-1.2562041796339694
5,-0.8629832446575165,-1.2943880576316265
6,-0.8784430682659149,-1.3252429975579925
7,-0.8998066931962967,-1.3458904520882067
8,-0.9087371796369552,-1.3626583172818656
9,-0.9173799723386764,-1.3761199183205377
10,-0.9250000953674317,-1.387187044232504
11,-0.9242306590080261,-1.3963086434250112
12,-0.9293669104576111,-1.4042859513049482
13,-0.9273926883935928,-1.4111932195196863
14,-0.9377717941999435,-1.417414399594099
15,-0.9329063028097153,-1.4229771778551803
16,-0.936596941947937,-1.428074307305054
17,-0.9391435801982879,-1.4326828575427115
18,-0.9406846016645432,-1.4370817185180336
19,-0.9420714974403381,-1.4409129259652222
20,-0.944309550523758,-1.444720692131878
21,-0.9485862046480179,-1.448071506640806
22,-0.9439879566431045,-1.4513418800145113
23,-0.9508975833654404,-1.4542648634866657
24,-0.9547137141227722,-1.4571925111290376
25,-0.950018259882927,-1.4597468920349466
26,-0.9539597243070602,-1.4623048243283494
27,-0.950143826007843,-1.464680852519087
28,-0.9482221722602844,-1.4671765909956325
29,-0.9593642622232437,-1.4689509025493688
30,-0.9604785948991775,-1.4713363163058808
31,-0.9576345264911652,-1.4729496114939726
32,-0.9592171907424927,-1.475131614913472
33,-0.9732276350259781,-1.4768302620006315
34,-0.9719296783208847,-1.4787057247718256
35,-0.9661643713712692,-1.4802516790349018
36,-0.966895854473114,-1.4822589610469743
37,-0.9709995269775391,-1.4836727608921827
38,-0.9708335757255554,-1.485352661494955
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
