,Validation_loss,Training_loss
0,-0.6254301875829696,-0.23988695864297807
1,-0.8171130567789078,-0.9004034132771994
2,-0.8342247396707535,-1.128801418302491
3,-0.840742164850235,-1.2027066698337894
4,-0.850186288356781,-1.2413254011128796
5,-0.8499273240566254,-1.273591599786538
6,-0.8712774008512497,-1.3053814377731041
7,-0.8879151701927185,-1.3310250042648861
8,-0.9028176695108414,-1.351503007365591
9,-0.9109935313463211,-1.3674986563783098
10,-0.9195493578910827,-1.3793936631086539
11,-0.9203927874565124,-1.3891373684852857
12,-0.9285384565591812,-1.3974212336076564
13,-0.9349024444818497,-1.4042679823042792
14,-0.9312664031982422,-1.4101353337113176
15,-0.9498868823051453,-1.4156379406869473
16,-0.9437800347805023,-1.4203420234434192
17,-0.9550953924655914,-1.4246417986821982
18,-0.9602574110031128,-1.4288537732898396
19,-0.9667717456817627,-1.4325623421976486
20,-0.9576566785573959,-1.4359192685924753
21,-0.9652191907167434,-1.439229533518593
22,-0.9709461510181427,-1.4423488627436705
23,-0.9665873318910598,-1.4451143978318026
24,-0.9648708790540695,-1.448140345673966
25,-0.9751995772123336,-1.4506151422385427
26,-0.9759308278560639,-1.4529691258618873
27,-0.9715968549251557,-1.4557371576342393
28,-0.970396539568901,-1.4579808697363736
29,-0.9781184136867523,-1.4599780661788908
30,-0.9774990260601044,-1.462108149377204
31,-0.9792283415794373,-1.46417236047489
32,-0.9808993607759475,-1.4661336481998253
33,-0.9794227451086044,-1.4681577379896307
34,-0.980430606007576,-1.4700973249872729
35,-0.9805264234542846,-1.4717439686385734
36,-0.9817012995481491,-1.473581715152354
37,-0.9836224794387818,-1.475172074082686
38,-0.9777803033590317,-1.476756335891013
39,-0.9850773245096207,-1.478178554205958
40,-0.9817153841257096,-1.4797678309794946
41,-0.9792023211717605,-1.4811538494475178
42,-0.9858502984046936,-1.4825633173711223
43,-0.9778993427753448,-1.4838637924975235
44,-0.9832026362419128,-1.4850761453595351
45,-0.9843146294355393,-1.4859813650652476
46,-0.9855999827384949,-1.4874783326073826
47,-0.9851180881261825,-1.4887630047549245
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
