,Validation_loss,Training_loss
0,-0.6138452649116516,-0.2970027211776381
1,-0.8288901925086976,-0.9424413814759425
2,-0.8461142271757126,-1.156637369305231
3,-0.850647947192192,-1.2269863303876583
4,-0.8464155822992325,-1.2681982202442057
5,-0.8695071488618851,-1.3066243550672503
6,-0.881477239727974,-1.3323568845112468
7,-0.9000329852104187,-1.3497906416929122
8,-0.9060870915651321,-1.3640350648788249
9,-0.916318091750145,-1.3761781845756538
10,-0.9227125078439713,-1.3865990938891408
11,-0.9237130135297775,-1.395964941934529
12,-0.9301246196031571,-1.4040050559058526
13,-0.9329809933900833,-1.4114205521229224
14,-0.939765802025795,-1.4181707595973567
15,-0.9493931621313095,-1.4238155601944626
16,-0.9469718992710113,-1.4293032425818937
17,-0.9504002779722214,-1.4342861925933355
18,-0.9532341450452805,-1.438620211646159
19,-0.9500996232032776,-1.4430145178993015
20,-0.9508740842342377,-1.4470310156274597
21,-0.9521558910608292,-1.4508766217753977
22,-0.9556996494531631,-1.4543017344196596
23,-0.9624406605958938,-1.4572745194332626
24,-0.9631303876638413,-1.4602725770602816
25,-0.9573305726051331,-1.4629813461977237
26,-0.9678747624158859,-1.4650405968711955
27,-0.9655549973249435,-1.4673646704323338
28,-0.9730844169855117,-1.4696464115179915
29,-0.972904971241951,-1.4717488651265873
30,-0.9717056751251221,-1.4736472890467336
31,-0.9835773646831513,-1.4758908071439854
32,-0.9814994931221008,-1.4776578109364427
33,-0.9788951188325882,-1.4794042637550722
34,-0.9764935314655304,-1.4808792950797105
35,-0.9797862768173218,-1.4824875439445706
36,-0.9894086807966233,-1.4842932939285387
37,-0.9914830595254898,-1.4856314160074646
38,-0.9854628771543503,-1.4871203057475564
39,-0.986451917886734,-1.4883500713408908
40,-0.9892260670661926,-1.4899021837337967
41,-0.9918370306491852,-1.4912278644870223
42,-0.9930582135915756,-1.492279297131721
43,-0.9904514163732528,-1.4933818235856118
44,-0.9922331809997559,-1.494781634824669
45,-0.9893379807472229,-1.4957256762495792
46,-0.9952035397291183,-1.497047840389771
47,-0.9947724342346191,-1.4981000527144699
48,-0.993357253074646,-1.4987037514956971
49,-0.9974315017461777,-1.4998720254722369
50,-0.9994423419237137,-1.5007636649581768
51,-0.9993168205022812,-1.5016812410666975
52,-1.0012418985366822,-1.5026799923565883
53,-0.9980827271938324,-1.5034030215889063
54,-1.0035007148981094,-1.50416680807467
55,-0.9968317180871964,-1.504893498386551
56,-0.9996367901563644,-1.5059041718255535
57,-1.0057615250349046,-1.506494772958902
58,-1.0029404759407043,-1.5077304831546796
59,-1.0022958725690843,-1.508181601610252
60,-1.0026188284158706,-1.5091070604177923
61,-1.001674410700798,-1.5098409535574937
62,-1.000588098168373,-1.5103428590749157
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
