,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,2200.465,0.8745817087340129,0.08559861739307849,0.11377179988321584,0.11951045940318913,0.030243969973741597,0.1
1,1893.4878,0.7525726259211238,0.07222076268604118,0.10060238816762306,0.09873938162919882,0.04515519219508059,0.2
2,1740.4861,0.6917616197301316,0.06719857155348527,0.0974174404579367,0.09203975734723255,0.054940713242873,0.3
3,1644.23,0.6535043313268549,0.06494815224044324,0.0978019676344068,0.09056924746985033,0.06107428928757853,0.4
4,1576.2102,0.6264696595585049,0.06424638251418245,0.10022568839110928,0.09947129894609487,0.06424638251418245,0.5
5,1532.5884,0.6091320287633405,0.0647910787672594,0.10456981331864429,0.1017556003628128,0.06460138101710904,0.6
6,1511.7311,0.6008422299371081,0.06687724395407561,0.11145637456888584,0.10492838056533858,0.06199034586370537,0.7
7,1528.7401,0.6076025232062745,0.07139231802608882,0.1229332218090201,0.11147895582079916,0.055375358039019294,0.8
8,1666.0859,0.6621910495809179,0.0827885575896323,0.14744278022945145,0.12707528098170875,0.042079375362675975,0.90000004
