,Validation_loss,Training_loss
0,-0.16251245297826244,-1.1007807134529586
1,-0.3831953629851341,-1.3819796617467914
2,-0.38200232535600664,-1.4399265182054886
3,-0.6079346343874932,-1.4832426844624194
4,-0.7212471857666969,-1.5078515359786784
5,-0.7591139525175095,-1.5287426755884652
6,-0.781257663667202,-1.5523219655821732
7,-0.8117139160633087,-1.571415106496157
8,-0.8292974621057511,-1.584724636258464
9,-0.8059604793787003,-1.5946560384917283
10,-0.8260555282235146,-1.6015100740849544
11,-0.846135824918747,-1.6076041000038233
12,-0.8759324759244919,-1.6129705664323322
13,-0.8885977268218994,-1.617515694704612
14,-0.9047885626554489,-1.6215091289736963
15,-0.875987596809864,-1.6253529790724068
16,-0.8604382619261741,-1.6290479029091256
17,-0.9051244869828224,-1.632406459250006
18,-0.9197822898626328,-1.6359375079554204
19,-0.925034661591053,-1.6391039958019706
20,-0.9269661650061607,-1.6420963423644996
21,-0.9037620797753334,-1.6441202482767212
22,-0.917386420071125,-1.6469207365778842
23,-0.9244586512446403,-1.6494609184006463
24,-0.9341471627354622,-1.6519098092736095
25,-0.9464582338929176,-1.6537788665282445
26,-0.9461266309022903,-1.6558845123102623
27,-0.9430598363280296,-1.6576733366493803
28,-0.9477328315377236,-1.6593643301219023
29,-0.9382335424423218,-1.660997165994244
30,-0.9245813474059105,-1.6627312504525316
31,-0.9285766556859016,-1.6641986529317092
32,-0.9371689677238464,-1.665632582003653
33,-0.9423996776342392,-1.6670706424644806
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
