,Validation_loss,Training_loss
0,-0.37817744016647337,-0.4487736526001607
1,-0.5255386218428612,-1.0848001433858607
2,-0.6067821651697158,-1.2423420660083344
3,-0.6494619905948639,-1.296153111491989
4,-0.6692244738340378,-1.326157978515664
5,-0.6634927868843079,-1.3471011526142929
6,-0.6564578294754029,-1.3629375552203784
7,-0.6304293930530548,-1.3758329038366202
8,-0.6323749125003815,-1.3866147068896337
9,-0.6722755372524262,-1.39612824109096
10,-0.6566879242658615,-1.4049335796244924
11,-0.6863238602876663,-1.4132111620390548
12,-0.6628747403621673,-1.4213406305108125
13,-0.6876349061727524,-1.4291552549252857
14,-0.6880081027746201,-1.4369925110464574
15,-0.7107716262340545,-1.4445880852799822
16,-0.6789865970611573,-1.451816085295155
17,-0.6773852586746216,-1.458895548949344
18,-0.7322707116603852,-1.4659388414302892
19,-0.6571506321430206,-1.471361388081538
20,-0.6656095892190933,-1.4765061737937106
21,-0.6856909602880478,-1.480959134555766
22,-0.6833530515432358,-1.4847798576862565
23,-0.7481325536966323,-1.4884081344399507
24,-0.7404999047517776,-1.491535849922633
25,-0.74976087808609,-1.4947260396141357
26,-0.758295202255249,-1.4973366025038362
27,-0.7466186195611954,-1.5000527393122411
28,-0.7699594587087631,-1.50288044832868
29,-0.7717818558216095,-1.5052333555299648
30,-0.7753384679555893,-1.5076570752455243
31,-0.7207250535488129,-1.5097932819212228
32,-0.7714600771665573,-1.512075357695807
33,-0.784248223900795,-1.5141655111508092
34,-0.7599983394145966,-1.5161338373484852
35,-0.7902671307325363,-1.518110897548367
36,-0.7664576679468155,-1.5199722449391502
37,-0.7627213776111603,-1.5219341917926237
38,-0.7681383490562439,-1.5237527833136224
39,-0.7391720473766327,-1.5255837467334166
40,-0.7381737709045411,-1.527421425772543
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
