,Validation_loss,Training_loss
0,-0.6155209809541702,-0.2550972589785414
1,-0.8259781807661056,-0.8613499650691646
2,-0.8479478359222412,-1.0951402512519117
3,-0.8551014989614487,-1.2025224695186165
4,-0.8643187940120697,-1.252330390433328
5,-0.8592101901769638,-1.2932616388053464
6,-0.87367462515831,-1.3308392999848178
7,-0.887967798113823,-1.3552908700954707
8,-0.9050976574420929,-1.3729587739663334
9,-0.9157052665948868,-1.3873031884889397
10,-0.9213605582714081,-1.399153931236072
11,-0.9280391842126846,-1.4094540348072502
12,-0.9309219568967819,-1.4183426331595241
13,-0.9400381714105606,-1.4263548228733371
14,-0.9418135553598403,-1.4331050048465006
15,-0.9397925585508347,-1.4394686895602802
16,-0.9500612705945969,-1.4449445222758954
17,-0.9495963513851166,-1.4498431384868484
18,-0.9544025093317032,-1.4542543182841587
19,-0.9572121292352677,-1.4586047298954599
20,-0.958396452665329,-1.4623601379267634
21,-0.9582832336425782,-1.4656714867178957
22,-0.9603895336389542,-1.4691189307883428
23,-0.9589437395334244,-1.4716896605711267
24,-0.9637903660535813,-1.4747591016236445
25,-0.9659239679574967,-1.4772274821173084
26,-0.9662181556224823,-1.4792655450172776
27,-0.95995634496212,-1.4821155350674382
28,-0.9744512617588044,-1.4841420610217013
29,-0.9725768446922303,-1.486227439272245
30,-0.9746622443199158,-1.4883681804155253
31,-0.977364006638527,-1.490032556967213
32,-0.9774115175008774,-1.4920948808488486
33,-0.9730797082185745,-1.493868838679217
34,-0.9783962517976761,-1.4954983748823496
35,-0.9830295860767364,-1.4973840429204512
36,-0.9831027686595917,-1.4987341862251962
37,-0.9839041084051132,-1.5002209857151965
38,-0.9793158531188965,-1.5015558335041683
39,-0.9836002588272095,-1.5029426035885922
40,-0.9864223569631576,-1.5042151639747035
41,-0.9879952490329742,-1.5055116824996386
42,-0.9869693398475647,-1.5069682144215797
43,-0.9858528792858123,-1.508191774787044
44,-0.9898100167512893,-1.509249667062242
45,-0.9832632631063462,-1.5104676081189845
46,-0.9873566865921021,-1.5114804182960409
47,-0.9882174551486969,-1.5127154336126947
48,-0.9900395601987839,-1.5137049297715404
49,-0.9952941238880157,-1.5146760346335544
50,-0.992070984840393,-1.5159945093865526
51,-0.9958602458238601,-1.5168381142396643
52,-0.9956668466329575,-1.5177726883483154
53,-0.9952423125505447,-1.518781625992688
54,-0.9978252291679383,-1.5197867611413602
55,-0.9982381671667099,-1.5207415368930344
56,-0.9980010360479354,-1.5215692904490898
57,-0.9926264017820359,-1.5221767713494043
58,-0.9999045222997666,-1.5232806111797461
59,-0.9997872412204742,-1.5237912960891957
60,-1.0004191666841507,-1.5245988850949852
61,-1.0039458394050598,-1.5255005733017546
62,-1.0008989512920379,-1.5262894893985932
63,-0.9988145858049393,-1.5267266543885214
64,-0.9981939166784286,-1.527666134868454
65,-0.9976147770881653,-1.5282759725010382
66,-1.0006593823432923,-1.5289471973050215
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
