,Validation_loss,Training_loss
0,-0.6240565747022628,-0.31588831521247057
1,-0.8055612564086914,-0.9175952713833616
2,-0.821301844716072,-1.1612260240371297
3,-0.8354976028203964,-1.2443814356959098
4,-0.8446489632129669,-1.2852311859111336
5,-0.8683424353599548,-1.3219646698620815
6,-0.8916873663663865,-1.3491110635755494
7,-0.9071703612804413,-1.3681047199448397
8,-0.9219991713762283,-1.3820731558111576
9,-0.9235698908567429,-1.3932373995912721
10,-0.9313306361436844,-1.4026660417705135
11,-0.9323101699352264,-1.4107293377391148
12,-0.9350962966680527,-1.4179556638215922
13,-0.942860233783722,-1.424397616327846
14,-0.9400441855192184,-1.4301360564929801
15,-0.9418739259243012,-1.435468746061335
16,-0.9461761295795441,-1.4399890816687562
17,-0.9519646435976028,-1.444565736771606
18,-0.9537297368049622,-1.4486475314186198
19,-0.9575480580329895,-1.4524011209286833
20,-0.9602499723434448,-1.456005252371547
21,-0.9638096541166306,-1.4595238930615335
22,-0.9610439419746399,-1.462968437918133
23,-0.9620018005371094,-1.4659968255852238
24,-0.968254566192627,-1.468972252969732
25,-0.9671544373035431,-1.4718403872350343
26,-0.9699049651622772,-1.474705428037575
27,-0.9690254092216491,-1.4773350512359136
28,-0.9703780114650726,-1.4797356408108464
29,-0.973945027589798,-1.4820660522308662
30,-0.9762569516897202,-1.4843431062073644
31,-0.9808481782674789,-1.4865216891621615
32,-0.9837064146995544,-1.48816184548541
33,-0.9853677242994309,-1.4900936134762017
34,-0.9827959626913071,-1.491687676191574
35,-0.9833058923482895,-1.4934558778116622
36,-0.9853523880243301,-1.4951139102816704
37,-0.9915139317512512,-1.4966339716037684
38,-0.9897600978612899,-1.4981292068897274
39,-0.9904126554727555,-1.4996876385951359
40,-0.9929264038801193,-1.5012252397888637
41,-0.9938008427619934,-1.5025150667315497
42,-0.9921033561229706,-1.5041044762581128
43,-0.9962668240070343,-1.505340772861102
44,-0.9971519380807876,-1.5070004067865097
45,-0.9948800176382064,-1.5081642026666975
46,-0.9952482759952546,-1.5095083532948332
47,-0.9993144661188126,-1.5107555683462013
48,-1.0022840172052383,-1.5120342076739854
49,-0.9972979396581649,-1.5132580002352305
50,-0.9988862544298172,-1.5140610045029905
51,-1.0032842606306076,-1.5151366140605727
52,-1.000852021574974,-1.516503035473116
53,-1.005461260676384,-1.5174760279172275
54,-1.0050698816776276,-1.5184203048323415
55,-1.0032970875501632,-1.5196024831022186
56,-1.010720631480217,-1.520220505422555
57,-1.0104747533798217,-1.5213836962271372
58,-1.0091033458709717,-1.522158499627909
59,-1.0111047506332398,-1.5232712468446947
60,-1.0179254978895187,-1.524271746252796
61,-1.0175469905138015,-1.5248889066545843
62,-1.017959439754486,-1.5257335608422817
63,-1.0182161152362823,-1.5267169955076922
64,-1.014826014637947,-1.5274409228972061
65,-1.0186225712299346,-1.5282921835002294
66,-1.0197707265615463,-1.5292067333766113
67,-1.0244150847196578,-1.5297167195024364
68,-1.0199817955493926,-1.5305033984423415
69,-1.0237896740436554,-1.5316358735153839
70,-1.0234075725078582,-1.5322591854581569
71,-1.028671383857727,-1.532922393345906
72,-1.024388986825943,-1.5339424486902133
73,-1.0296635717153548,-1.5345408552866753
74,-1.0292060881853105,-1.5352176216754112
75,-1.0269558787345887,-1.535947859226254
76,-1.0269708722829818,-1.5365040966041745
77,-1.027649959921837,-1.537357710034967
78,-1.0278343558311462,-1.537818131817766
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
