,Validation_loss,Training_loss
0,-0.6094182729721069,-0.24302326252065817
1,-0.8018522411584854,-0.8871291288333881
2,-0.8301609069108963,-1.1294917087838008
3,-0.843047758936882,-1.2222108071023634
4,-0.8637356191873551,-1.2764154695805654
5,-0.8735654294490814,-1.3157671090890344
6,-0.8876677215099334,-1.3408077786864376
7,-0.9103834569454193,-1.3594454801436457
8,-0.917988383769989,-1.3752448519762366
9,-0.9226032346487045,-1.3881373097977106
10,-0.9257181286811829,-1.3986069618008399
11,-0.9317870378494263,-1.4077917262988056
12,-0.9355492144823074,-1.4154856840688106
13,-0.938268706202507,-1.4220701807475016
14,-0.9401538789272308,-1.4277649454109012
15,-0.9441211104393006,-1.4329371309573233
16,-0.946713650226593,-1.437743233804693
17,-0.9408154666423798,-1.4419374702652743
18,-0.9508635580539704,-1.445891120782772
19,-0.9499066978693008,-1.4495241528523737
20,-0.9516636788845062,-1.453335487244683
21,-0.9558095872402191,-1.4565636652884977
22,-0.9540741175413132,-1.4599084384365726
23,-0.9568897962570191,-1.4632411793774203
24,-0.9587695389986038,-1.4660010280482234
25,-0.9616996288299561,-1.4692845405551282
26,-0.9628008008003235,-1.4719788081326284
27,-0.9616959035396576,-1.474583094903366
28,-0.9629125028848649,-1.4772097501930463
29,-0.96476508975029,-1.4795129489508232
30,-0.9662327349185944,-1.4820288262323322
31,-0.9675082951784134,-1.48409744587745
32,-0.9668615490198136,-1.4861689215428753
33,-0.9725987404584885,-1.4882020015677508
34,-0.9686978340148926,-1.490155279697391
35,-0.9736631363630295,-1.492306840822421
36,-0.9756410509347916,-1.4941005995964198
37,-0.9761160761117935,-1.4959491956197373
38,-0.979106006026268,-1.497930872891796
39,-0.9766046464443207,-1.4995761992621446
40,-0.9783418536186218,-1.5010575257401872
41,-0.9792649298906326,-1.50293770929686
42,-0.9804920077323913,-1.5043227521277498
43,-0.982625076174736,-1.506065376949408
44,-0.9821664214134216,-1.5072126561812027
45,-0.9836261868476868,-1.5088659861680795
46,-0.98888900578022,-1.5101462285374667
47,-0.9890607029199601,-1.5114361546788757
48,-0.9887314677238465,-1.5128469337826498
49,-0.9892733782529831,-1.5139041805950622
50,-0.9894556701183319,-1.51516209446664
51,-0.9920727044343949,-1.5166911987345684
52,-0.9942018151283264,-1.5173798579886602
53,-1.0026405483484269,-1.5184310744216278
54,-0.9969321429729462,-1.519394914959934
55,-1.0009297013282776,-1.520209848453713
56,-1.0052606761455536,-1.5211757627699978
57,-1.0025490552186966,-1.522183250746439
58,-1.0068201541900634,-1.5229543785477855
59,-1.0046195328235625,-1.5239788540310113
60,-1.0007296681404114,-1.5245476281508696
61,-1.0082377314567565,-1.5256579810545656
62,-1.0097725212574005,-1.5261388195939782
63,-1.0102264732122421,-1.5271747733333825
64,-1.0039705246686936,-1.5280576549020493
65,-1.0099843055009843,-1.528091533889302
66,-1.007976958155632,-1.5291493961486504
67,-1.004060485959053,-1.5297520913511606
68,-1.0106209814548492,-1.5306262364773082
69,-1.0054745465517043,-1.5312272453015268
70,-1.012373861670494,-1.5319167080286704
71,-1.00931376516819,-1.5326132211860883
72,-1.0097817480564117,-1.5331219407894716
73,-1.01139657497406,-1.5339971092608715
74,-1.0163585543632507,-1.5343799440985204
75,-1.0152447402477265,-1.5349720728678005
76,-1.01452876329422,-1.5355853825777068
77,-1.0094955384731292,-1.5362811874342794
78,-1.0127135634422302,-1.5365783793655363
79,-1.0125144302845002,-1.5372988343116816
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
