,Validation_loss,Training_loss
0,-0.824772498011589,-0.8661686431172332
1,-0.8469788432121277,-1.271475572058952
2,-0.8703054517507554,-1.3489523106002026
3,-0.8961751997470856,-1.400924278623372
4,-0.9182129561901092,-1.4248054736468296
5,-0.9133073538541794,-1.4424573233086109
6,-0.9305598318576813,-1.4567420824279316
7,-0.9248436242341995,-1.4679473534821244
8,-0.9525844544172287,-1.476629581763776
9,-0.9578755468130111,-1.4838069351571122
10,-0.9564015358686447,-1.4899387598769813
11,-0.9583571314811706,-1.4949075449696583
12,-0.9663653641939163,-1.49977031554512
13,-0.97778500020504,-1.5037687255513827
14,-0.9763588935136795,-1.5071118508781114
15,-0.9751070350408554,-1.5107724531158089
16,-0.9792424827814102,-1.5138923406844984
17,-0.9827155113220215,-1.5172750421531858
18,-0.9851047545671463,-1.5201734350794047
19,-0.9868843644857407,-1.52285850109073
20,-0.9897124588489532,-1.5250422143155258
21,-0.9846363008022309,-1.5275607744771358
22,-0.9827345937490464,-1.529640961937919
23,-0.9833167582750321,-1.5317747150009218
24,-0.9985315680503846,-1.533938591409486
25,-1.0011082738637924,-1.5360017235227836
26,-0.9803691685199738,-1.5378368270555807
27,-0.9750666320323944,-1.5398848738860693
28,-0.9848201423883438,-1.5415111261600116
29,-0.9717387646436692,-1.5435413427216247
30,-0.9722892969846726,-1.545211826644632
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
