,Validation_loss,Training_loss
0,-0.5878697991371155,-0.22783293098800156
1,-0.8239516139030456,-0.8697860136612899
2,-0.8417435914278031,-1.1192903095282454
3,-0.8522362500429154,-1.2008213203785485
4,-0.8660204201936722,-1.2423749952257717
5,-0.8653265476226807,-1.2725029202786293
6,-0.8730329096317291,-1.3021128200825796
7,-0.8884806305170059,-1.3338981933945155
8,-0.8976856082677841,-1.3605112414521108
9,-0.9140719413757324,-1.3786447780281152
10,-0.920473936200142,-1.3924718026373013
11,-0.9286786049604416,-1.404026638766028
12,-0.9335091054439545,-1.413535553332849
13,-0.9362768024206162,-1.4216913825535848
14,-0.9369509786367416,-1.4283984690874114
15,-0.9397572726011276,-1.4346815224435703
16,-0.9438479870557785,-1.4403635419623024
17,-0.9475320369005203,-1.4457293948961256
18,-0.9480333805084229,-1.4506622903056619
19,-0.9301593393087387,-1.4551789312792165
20,-0.9532664388418197,-1.4599025482531092
21,-0.9487694263458252,-1.4637516724782689
22,-0.9492603659629821,-1.4676729897027616
23,-0.9477715820074082,-1.4711132289931377
24,-0.9572102576494217,-1.4744347272900256
25,-0.9599389672279358,-1.4772104888757884
26,-0.9565543502569198,-1.4799810536930236
27,-0.9657473862171173,-1.4826244467234537
28,-0.9709486871957779,-1.4850070349635707
29,-0.9682221233844757,-1.487072595920387
30,-0.9682468622922897,-1.4890388653002595
31,-0.9704063802957534,-1.4911967615998267
32,-0.974372273683548,-1.4928815327012794
33,-0.9784623980522156,-1.4948106790638263
34,-0.9768649905920028,-1.49639673340406
35,-0.9750491082668304,-1.498443857308176
36,-0.9811347663402558,-1.4997795202837019
37,-0.9775057941675186,-1.5010996205291827
38,-0.9817397266626358,-1.5028194777187085
39,-0.9834171295166015,-1.504065819138026
40,-0.9833894461393357,-1.5055917727178536
41,-0.9852179259061813,-1.506722803125606
42,-0.9838771373033524,-1.5075505701033827
43,-0.9860060304403305,-1.5090504848115154
44,-0.9881310641765595,-1.5102407698011446
45,-0.9892287999391556,-1.5112706568004408
46,-0.9912477254867553,-1.5122499559894433
47,-0.9922152131795883,-1.5135358147391766
48,-0.9908470839262009,-1.5144005966284135
49,-0.9924581080675126,-1.5155321180271395
50,-0.9933155834674835,-1.5164665886665196
51,-0.9936251640319824,-1.5177018022586037
52,-0.9931388527154923,-1.5183492243717003
53,-0.9937990933656693,-1.519288360889517
54,-0.9949368476867676,-1.5201730498759993
55,-0.9931694090366363,-1.5211982908854098
56,-0.997338593006134,-1.5218694934825447
57,-0.9956322133541107,-1.52259961402038
58,-0.9976995378732681,-1.5235155991668468
59,-0.994493043422699,-1.524279333917975
60,-0.9994370609521865,-1.5250119822540205
61,-0.9920870363712311,-1.525969101316243
62,-0.9972772687673569,-1.526703378683225
63,-0.9978809475898742,-1.527323444887706
64,-0.9979522585868835,-1.5280414118127423
65,-1.0003322571516038,-1.5287175583619788
66,-0.999467009305954,-1.5294035967199195
67,-1.0025167554616927,-1.5301213698841045
68,-1.003484708070755,-1.5306570150469074
69,-1.0009291082620622,-1.5312270411693452
70,-1.0010472595691682,-1.5319994099918628
71,-1.006435176730156,-1.5325665070066188
72,-0.9996400475502014,-1.5333612434939694
73,-1.0083532005548477,-1.5338742992895043
74,-1.0076637387275695,-1.5342251053852094
75,-1.0101325064897537,-1.5349045472110916
76,-1.0132773667573929,-1.535615582915143
77,-1.0116632759571076,-1.536079225789073
78,-1.0112493842840196,-1.5366643376823823
79,-1.0133838891983031,-1.5372870334461255
80,-1.0192186266183854,-1.5374532841611177
81,-1.0184789925813675,-1.5382034144113594
82,-1.011798045039177,-1.5389604899143856
83,-1.0159617900848388,-1.539146264841515
84,-1.0209733575582505,-1.5399661012901376
85,-1.01642087996006,-1.5403093647444381
86,-1.0190864980220795,-1.5409826816287475
87,-1.0185571253299712,-1.54106931652237
88,-1.0191375821828843,-1.5418276923461727
89,-1.0207958370447159,-1.5422603109109854
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
