,Validation_loss,Training_loss
0,-0.818563187122345,-0.9099211162752152
1,-0.8342989474534989,-1.309030582619299
2,-0.8949364244937896,-1.3822869681043048
3,-0.9204030424356461,-1.4136058003045886
4,-0.9390111863613129,-1.4321747696143456
5,-0.9508196204900742,-1.445458386425108
6,-0.9560723781585694,-1.456710470979509
7,-0.9506075054407119,-1.4665189151754154
8,-0.9752916097640991,-1.4747372627746362
9,-0.9622092634439469,-1.481278350555787
10,-0.9646349161863327,-1.4876268850744319
11,-0.9771243572235108,-1.4925774667743772
12,-0.9772101253271103,-1.4977891697732306
13,-0.9615509986877442,-1.502224979893578
14,-0.9911212086677551,-1.5069470037091353
15,-1.0015453547239304,-1.5115109528343411
16,-0.9830769777297974,-1.5154881673801153
17,-1.0017673045396804,-1.5193560261321288
18,-1.0005877315998077,-1.5225610709849253
19,-1.0048426657915115,-1.5258812094173997
20,-0.9977317690849304,-1.528930589632954
21,-1.0150260120630263,-1.5314802568302917
22,-1.0052660554647446,-1.5342143941194033
23,-0.9935307830572129,-1.5366664087760167
24,-1.0185862272977828,-1.5388400089777359
25,-1.0021174192428588,-1.5405101467423454
26,-0.9961409538984298,-1.5424731381717944
27,-0.9961343884468079,-1.544187000732461
28,-1.0035578280687332,-1.546170406600226
29,-1.0058824747800827,-1.547675066618983
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
