,Validation_loss,Training_loss
0,-0.09906755384290591,-0.051192618139595636
1,-0.3088830329477787,-0.7152020273884585
2,-0.32847110033035276,-0.8868528339123408
3,-0.343988212198019,-0.9491171163631681
4,-0.37168363854289055,-0.9874769169513132
5,-0.4131938710808754,-1.0149561662451883
6,-0.43575790375471113,-1.038075702796817
7,-0.455466290563345,-1.0575556710835246
8,-0.47788480296730995,-1.0750834395233904
9,-0.47523992881178856,-1.0903435974489581
10,-0.5124641828238964,-1.1038889861155678
11,-0.5017503201961517,-1.1160830781245061
12,-0.5064171098172665,-1.1273692576338594
13,-0.5321584396064282,-1.1377163900018592
14,-0.48646373823285105,-1.1473702619361292
15,-0.5340283170342446,-1.1565261969424807
16,-0.53057921230793,-1.1647178220773304
17,-0.5601513229310513,-1.17235998258742
18,-0.5587205179035664,-1.1794733200737006
19,-0.5823544889688492,-1.186182932911046
20,-0.5693966887891293,-1.1921406318428815
21,-0.5761373601853848,-1.197846724713715
22,-0.5608462937176227,-1.2029209700675192
23,-0.5296097114682198,-1.208269705608899
24,-0.5873913280665874,-1.2127392537884238
25,-0.5825470015406609,-1.2174757540286991
26,-0.5813826099038124,-1.2217707703826128
27,-0.5517827227711678,-1.2258313467827155
28,-0.5749193958938121,-1.2299814697053806
29,-0.5755157694220543,-1.2337826980905133
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
