,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,2493.1494,0.9909100065614697,0.09490456488157221,0.17830145946056644,0.12973928017590097,0.037030508501522244,0.1
1,2131.9653,0.8473562672321058,0.08105388006984576,0.16886143460717676,0.11654521939865034,0.054248591691110036,0.2
2,1963.5575,0.7804220474696423,0.07593275623140251,0.16791338386278282,0.1113082435899976,0.06469058274576514,0.3
3,1862.2285,0.7401485286957076,0.07394046947162582,0.16991375222646043,0.10953070971351724,0.0709045105629791,0.4
4,1799.6885,0.7152917952130575,0.07357256699072344,0.17370117999777354,0.10980584804008889,0.07357256699072344,0.5
5,1765.8894,0.7018582485785908,0.0746430606010021,0.17927724250249952,0.11176018331831894,0.07302769850796098,0.6
6,1764.1017,0.7011477138003757,0.07751934934274503,0.18741398064869813,0.11574158240707114,0.06912896823819631,0.7
7,1813.8,0.7209004836003042,0.08352515745767787,0.2003429418578762,0.12310149779190416,0.06100590085399427,0.8
8,2019.1587,0.8025209162614023,0.09807662498708278,0.22698949533388504,0.1395561819579002,0.04594261969300721,0.90000004
