,Validation_loss,Training_loss
0,-0.10219434797763824,-0.7918459187395096
1,-0.3805269494652748,-1.0976488206196222
2,-0.3814558062702417,-1.1671015435682959
3,-0.38377120047807695,-1.2099333971952342
4,-0.39890287779271605,-1.2415576031166553
5,-0.5024068832397461,-1.266712312719107
6,-0.5259102053940297,-1.2869809593246562
7,-0.504757834225893,-1.3036909998988422
8,-0.5343755826354026,-1.3182571334506985
9,-0.5080310590565205,-1.3306259054122465
10,-0.5854051224887371,-1.3426372497328227
11,-0.6166386723518371,-1.3534499155462336
12,-0.5701825678348541,-1.3623253898952488
13,-0.624368742108345,-1.3726073986676235
14,-0.5071595758199692,-1.3808960145913225
15,-0.6459522679448128,-1.3888090001524043
16,-0.5860083945095539,-1.3961121782187673
17,-0.6514572620391845,-1.4031080290629407
18,-0.5945856414735318,-1.4093532302972605
19,-0.7050099849700928,-1.4143636956917716
20,-0.6469580799341201,-1.4198660776705434
21,-0.7229965984821319,-1.4246200143131775
22,-0.6469450026750565,-1.4290225369781409
23,-0.686235262453556,-1.4334268476604317
24,-0.7337076783180236,-1.4372419599622885
25,-0.7199220925569534,-1.4408783226320663
26,-0.723637019097805,-1.4445895521521201
27,-0.7204816102981567,-1.4475255859300815
28,-0.7137761548161506,-1.450168971456549
29,-0.6447916179895401,-1.453868960589933
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
