,Validation_loss,Training_loss
0,-0.29868620336293034,-0.9024012568271541
1,-0.5014180620764471,-1.1475665411234481
2,-0.54123523499176,-1.2116430021729951
3,-0.5622990184528812,-1.2516193120821053
4,-0.62817734726675,-1.281404109620932
5,-0.643051043247721,-1.3047676321624961
6,-0.6763028103834504,-1.3241552747762204
7,-0.6860943873217151,-1.3408982964158898
8,-0.7034837434625929,-1.355702675969595
9,-0.7245836164920952,-1.3685785319532642
10,-0.7444719795588475,-1.379843281666631
11,-0.7435572471967928,-1.389389622429643
12,-0.7462225803144419,-1.3981635451210028
13,-0.7587760455289464,-1.4057172219868919
14,-0.7832228355346971,-1.41244123056941
15,-0.7658293112448067,-1.4186047497241794
16,-0.7831502355587711,-1.4242664310472288
17,-0.7784492643016159,-1.4292886452013898
18,-0.7768935284037499,-1.43429583533845
19,-0.7869554909930867,-1.4384788180776888
20,-0.7818918575526802,-1.4426036175518262
21,-0.7774715936108,-1.4466129523621742
22,-0.7938643181399935,-1.4498104342086267
23,-0.7578587587092332,-1.4534367610073786
24,-0.7933008733448709,-1.4567965462328942
25,-0.798638999272304,-1.4596289582583901
26,-0.7995312559376856,-1.4628251063278996
27,-0.7830925775561363,-1.4653766473215735
28,-0.8001502241678299,-1.4682317448229945
29,-0.7965521356862062,-1.4712680064882708
30,-0.8058484507973787,-1.4736597372523408
31,-0.8124787424020706,-1.4760569559922065
32,-0.8010269431931198,-1.4782651466077046
33,-0.8076820014768346,-1.480614432052081
34,-0.8108394145965576,-1.4830305144604656
35,-0.8278826822520821,-1.4850479993398464
36,-0.82415872755324,-1.4866495009849765
37,-0.8181390378885208,-1.4886765679918847
38,-0.8044396665445559,-1.4903840188956912
39,-0.8060672556518749,-1.4922792211424811
40,-0.7843222900940354,-1.494116925177067
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
