,Validation_loss,Training_loss
0,-0.3031744298993782,-0.5369182179337959
1,-0.4009213418148126,-0.9479879939791093
2,-0.45091308169304184,-1.0226970584108295
3,-0.4584207526247972,-1.0685526749609557
4,-0.5000106556590196,-1.1012646862658895
5,-0.5454325009683135,-1.1261813019067488
6,-0.5683868825435638,-1.146828935936839
7,-0.5714945683054103,-1.1645339511503685
8,-0.5744412739755241,-1.1800887655711396
9,-0.590115469921926,-1.1932234619455058
10,-0.5946697979975658,-1.2050088248850364
11,-0.5839702298117292,-1.2148228031213009
12,-0.602366934536369,-1.2240274715679915
13,-0.5970101031907804,-1.2325713348216258
14,-0.6214134795650555,-1.2405692527835201
15,-0.6175669090003725,-1.2479344052693517
16,-0.6152036433007307,-1.254635150181138
17,-0.6239676712804539,-1.2613406579564357
18,-0.6310149755827181,-1.2671132624858812
19,-0.6497313251161272,-1.273214080293124
20,-0.6409836360223734,-1.27868691084099
21,-0.6541341220497325,-1.283784028045899
22,-0.6568944926854152,-1.2889124449749205
23,-0.6536918981060101,-1.293579823516417
24,-0.6733061980669666,-1.2983505235855946
25,-0.6762711286165153,-1.3026052077601116
26,-0.6775512156213165,-1.3069408660003352
27,-0.6778753625739152,-1.3110212134243844
28,-0.6800944776671707,-1.3151674375908788
29,-0.6682235951636247,-1.3191604529882108
30,-0.6842108093629218,-1.3228975823650924
31,-0.6918562984770271,-1.3268455561046852
32,-0.6800715420276496,-1.330534856488484
33,-0.691111092544665,-1.3341846794641448
34,-0.7053259571266782,-1.337634733555397
35,-0.706987833331345,-1.3409815571318207
36,-0.7068998862983314,-1.3446978026829135
37,-0.7214184393928309,-1.3482753093639654
38,-0.7281217309320049,-1.3514790022768377
39,-0.7289605603855887,-1.354820913981952
40,-0.7325157618067067,-1.3583166915720715
41,-0.734248704211727,-1.3612771599618967
42,-0.7413214858929822,-1.364003327871489
43,-0.729011113096954,-1.3669742949561579
44,-0.7384252238805127,-1.3698670159957176
45,-0.7473017691047328,-1.3723221309249416
46,-0.7530291454427561,-1.3749340708545972
47,-0.7409497573497189,-1.3773440223687379
48,-0.7415170158929886,-1.3796767233413785
49,-0.7540944055387169,-1.3818636797125354
50,-0.7721785094327988,-1.3843044673650409
51,-0.7569525258935941,-1.386364050044547
52,-0.7767936053929055,-1.3885991774202842
53,-0.7723465529596729,-1.3906221514426838
54,-0.7711290741802022,-1.3924441958425842
55,-0.7735811022056895,-1.3943316159717682
56,-0.7760240670981681,-1.3961775860178567
57,-0.7850232576109042,-1.3979821519831543
58,-0.7859798958347102,-1.399467507550586
59,-0.7886463980765859,-1.4012471062112035
60,-0.7744217120158444,-1.402748443864302
61,-0.7911982889388017,-1.4044253193857605
62,-0.7887693702415296,-1.4060050751005475
63,-0.7915395961445608,-1.4074293910793347
64,-0.8080558378225678,-1.4090785748611014
65,-0.8042300282769902,-1.410759031963336
66,-0.7900262190278169,-1.4121447671440825
67,-0.7980029772801004,-1.4133135513506823
68,-0.7992349559334433,-1.4145984635544726
69,-0.8011517410825013,-1.4159609882303348
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
