,Validation_loss,Training_loss
0,-0.23594440246307397,-0.3265753107801386
1,-0.3101023628930502,-0.8735523070708119
2,-0.34421353513681435,-0.9659113066944589
3,-0.38322329370281366,-1.0145278641229887
4,-0.3953404617083224,-1.048596306151675
5,-0.41019451090052156,-1.0754842660388648
6,-0.48290524942965446,-1.096819162521333
7,-0.4749508469919615,-1.1146321163660795
8,-0.5062027275562286,-1.1305954715068731
9,-0.48276745179031466,-1.1448691393031103
10,-0.5251939557021177,-1.1576675946736292
11,-0.5456423883951163,-1.1689043843688214
12,-0.557083527875852,-1.1787519521013927
13,-0.5766376272032533,-1.1879229410426342
14,-0.560967403499386,-1.19613795692975
15,-0.5888388051262384,-1.203911613694902
16,-0.5774754153776772,-1.2112014217696472
17,-0.5985725529586212,-1.2180797101013001
18,-0.6093875124484678,-1.2243467233112044
19,-0.6092796650113939,-1.2305278760531932
20,-0.6125030321410939,-1.2360903787008783
21,-0.5996223627766476,-1.2416604085898564
22,-0.6195450760895693,-1.24658713923228
23,-0.6101798603806314,-1.2514574210418592
24,-0.634827713800382,-1.256236604909504
25,-0.6143093735356874,-1.2604314573194964
26,-0.6093001433565647,-1.2645427983893986
27,-0.623728650280192,-1.2685725697782726
28,-0.6307131142555913,-1.2725121025725463
29,-0.6413816617259497,-1.2761049743256423
30,-0.6146173273460774,-1.2800228457973228
31,-0.6397107952757727,-1.2832337375458531
32,-0.6438329182093656,-1.2868885036652309
33,-0.6400087392782863,-1.2900007970198237
34,-0.6315281262880639,-1.293004906449075
35,-0.6434967148153088,-1.2960494851742617
36,-0.6482844224459008,-1.2987687460351607
37,-0.6626650287380701,-1.3014767359277615
38,-0.6606683821617803,-1.304558224085502
39,-0.6607802348046363,-1.3072473360261314
40,-0.661576390643663,-1.3096770896977525
41,-0.6503672411170187,-1.3123252239561702
42,-0.6570619152316565,-1.3144273572118197
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
