,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,3763.388,1.4957702682168115,0.1558658251259264,0.18439372012132108,0.21239282409908217,0.04397210342790068,0.1
1,3055.2327,1.2143117472431058,0.11967504232875732,0.14633361960503433,0.15406806147448202,0.06765838506848117,0.2
2,2717.038,1.0798952571306253,0.10444241964160328,0.13565988493295414,0.1327514610211301,0.08250532587181342,0.3
3,2526.299,1.004085441552365,0.09726784100815308,0.13532340519269384,0.12377158509166002,0.09128215064533138,0.4
4,2415.5024,0.9600489752288509,0.09459320673126605,0.14050343736084622,0.12831183058408005,0.09459320673126605,0.5
5,2375.4958,0.9441482306058695,0.09569123721857006,0.15034940397549212,0.137883097674813,0.09270337676171096,0.6
6,2420.9507,0.9622143960701823,0.10122818313579914,0.1661210241402922,0.14418350797995444,0.0852906508427331,0.7
7,2604.305,1.0350891135301152,0.11396958953691412,0.19272722630289943,0.15784709947823158,0.07095007856323347,0.8
8,3156.9434,1.254736979383478,0.14780144831917075,0.24918391560874786,0.19030750663473397,0.04781939332755702,0.90000004
