,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,2267.673,0.9012937409478985,0.0854223005646484,0.11261814451040975,0.11235017974025156,0.029551467529404907,0.1
1,1959.401,0.7787700359163322,0.07198658993171755,0.09993117631413675,0.09275540945382416,0.04423586987914775,0.2
2,1805.4288,0.7175733177767699,0.06664338253802964,0.09680549203200221,0.08538712483437738,0.05380408343335904,0.3
3,1708.5094,0.6790523867661309,0.06404037593765816,0.09704115912733252,0.08216729446890268,0.05982700190512529,0.4
4,1641.3058,0.6523421011723897,0.06299557104739496,0.09926809543901179,0.08956840418291322,0.06299557104739496,0.5
5,1592.7083,0.6330268597186506,0.06330374957273789,0.1034018569415155,0.09829501316435195,0.06355138936362456,0.6
6,1562.3363,0.6209554342107383,0.06517168649957737,0.1099974916218924,0.10118497759477131,0.06125214955895952,0.7
7,1572.0182,0.6248035294923604,0.06950240194169098,0.12103178718609008,0.10723871863450099,0.05515678200756221,0.8
8,1688.2286,0.6709917347994074,0.08057018624653223,0.14454646173953772,0.12177038642997076,0.04256026714149066,0.90000004
