,RMSE,NRMSE,ND,MAPE,sMAPE,QuantileLoss,Quantile
0,2264.736,0.9001264164846785,0.08907227155057061,0.12283445216470766,0.11747237329776156,0.029786130475910368,0.1
1,1959.6056,0.7788513507875026,0.07451429241420975,0.10865394385433907,0.0959151077183555,0.04473920119871861,0.2
2,1809.3729,0.7191409093564306,0.06863636484076703,0.10471559659162515,0.08768291768376658,0.054628497256248625,0.3
3,1710.4453,0.6798218214569955,0.0657124280941063,0.10437087100549892,0.08394445644502921,0.06100116453764279,0.4
4,1642.0995,0.6526575601773712,0.06456274194958704,0.10630507568652697,0.09085813386438873,0.06456274194958704,0.5
5,1592.2677,0.6328517610491675,0.064652778329796,0.11022203297892004,0.0993027612485818,0.0652476795361987,0.6
6,1566.5747,0.6226400008228522,0.06613431133297827,0.1167799829129664,0.10211529456145405,0.0627516408189654,0.7
7,1572.6619,0.6250593608262989,0.0700988664637006,0.12798470903470338,0.10827209098218679,0.05624524712310183,0.8
8,1687.431,0.6706747232431863,0.08109548016311476,0.15212847188673617,0.1233655583123219,0.04304936301513237,0.90000004
